Product_Title,Price,Shop_Name,URL,Image_Url,Product_Code,Category_Id
SAPPHIRE AMD Radeon RX 5700 8GB Graphics Card,33800 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/amd-rx5700-gpu,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Sapphire/RX%20570/RX%2057000/sapphire-amd-radeon-rx-5700-8g-graphics-review-200x200w.png,1,1
Asus Rog Strix RX 570 OC Edition 4GB Graphics Card,21800 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/asus-rog-strix-rx570-oc-4g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Asus/ROG/asus-rog-strix-rx570-oc-4g-graphics-card-price-in-bd-200x200.jpg,1,1
ZOTAC GAMING GeForce RTX 2080 Ti AMP Extreme 11GB Graphics Card,118000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-gaming-geforce-rtx-2080-ti-amp-extreme-core-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/2080Ti/zotac-gaming-geforce-rtx-2080-ti-amp-extreme-core-Graphics-Card-price-in-BD-200x200w.jpg,1,1
GIGABYTE GeForce RTX 2060 OC 6GB Graphics Card,36500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-rtx-2060-oc-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/RTX%202060/techlandbd-gigabyte-rtx-2060-oc-graphics-card-200x200.png,1,1
MSI GeForce RTX 2070 VENTUS 8GB Graphics Card,55900 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-rtx-2070-ventus-8g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/ventus/techlandbd-msi-rtx-2070-ventus-8g-graphics-card-200x200w.png,1,1
Gigabyte GeForce GTX 1660 Ti GAMING OC 6GB Graphics Card,29000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-gtx-1660-ti-gaming-oc-6g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/1060/techlandbd-Gigabyte-GeForce-GTX-1660-Ti-GAMING-OC-6G-graphics-card-200x200.png,1,1
Gigabyte GeForce RTX 2070 GAMING OC WHITE 8GB Graphics Card,56700 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-geforce-rtx-2070-gaming-oc-white-8g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/RTX%202070/Gigabyte-GeForce-RTX-2070-GAMING-OC-WHITE-8G-GDDR6-Graphics-Card-200x200.png,1,1
Colorful iGame GeForce RTX 2080 Ti Kudan 11GB Graphics Card,203000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/colorful-igame-geforce-rtx-2080-ti-kudan-11gb-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Colorful/2080Ti%20Kudan/techlandbd-igame-rtx-2080-ti-kudan-200x200.jpg,1,1
Colorful GeForce GTX 1650 NB 4G-V Graphics Card,13999 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/colorful-gtx-1650-nb-4g-v graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Colorful/GTX%201650/techlandbd-Colorful-GeForce-GTX-1650-NB-4G-V-200x200.jpg,1,1
ASUS Dual GeForce GTX 1660 Ti OC 6GB Graphics Card,31000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card?product_id=9736,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Asus/GTX%201660%20TI/techlandbd-DUAL-GTX1660TI-O6G-1-200x200.png,1,1
GIGABYTE Radeon RX 570 Gaming MI 8GB Graphics Card,14000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-redeon-rx-570-gaming-8g-mi-graphics-gard,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/Offers/gigabyte-redeon-rx-570-gaming-8g-mi-graphics-gard-200x200.jpg,1,1
MSI Radeon RX 570 ARMOR OC 4GB Graphics Card,13800 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-radeon-rx-570-armor-4g-oc,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/RX%20570/Untitled-1%20copy-200x200.png,1,1
MSI Radeon RX 570 ARMOR OC 8GB Graphics Card,17000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-radeon-rx-570-armor-8g-oc,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/RX%20570/Untitled-1%20copy-200x200.png,1,1
GIGABYTE Radeon RX 580 Gaming MI 8GB Graphics Card,13500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-radeon-rx-580-gaming-8g-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/RX%20580/techlandbd-Radeon-RX580-graphics-card-3-200x200.png,1,1
GALAX GeForce GTX 1650 EX (1-Click OC) 4GB Graphics Card,15000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/galax-gtx-1650-ex-1-click-oc-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/GALAX/techlandbd-galax-gtx-1650-ex1-click-oc-200x200.jpg,1,1
Gigabyte GeForce RTX 2080 Ti WINDFORCE OC 11GB Graphics Card,116000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/gigabyte-geforce-rtx-2080-ti-windforce-oc-11g,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Gigabyte/RTX%202080/techlandbd-GeForce-RTX-2080-Ti-WINDFORCE-OC-11G-200x200.png,1,1
Colorful iGame GeForce RTX 2060 Advanced OC 6GB Graphics Card,37000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/colorful-igame-rtx-2060-advanced-oc-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Colorful/iGame/techlandbd-iGame-GeForce-RTX-2060-Advanced-OC-200x200.jpg,1,1
ASUS Radeon VII 16GB HBM2 Graphics Card,76000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/asus-radeonvii-16g-radeon-vii-16gb-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Asus/AMD/techlandbd-asus_radeonvii_16g_radeon_vii_16gb-4-200x200.png,1,1
SAPPHIRE NITRO+ Radeon RX 580 4GB Graphics Card,17800 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/sapphire-nitro-radeon-rx-580-4g-gddr5-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Sapphire/RX%20580/techlandbd-SAPPHIRE-NITRO-plus-RADEON-RX-580-4G-200x200h.jpg,1,1
GALAX GeForce GTX 1660 EX (1-Click OC) 6GB Graphics Card,20500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/galax-gtx1660-ex-1-click-oc,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/GALAX/1660%20EX/techlandbd-galax-gtx-1660ex1clickoc-1-200x200.jpg,1,1
MSI GeForce GTX 1650 VENTUS XS OC 4GB Graphics Card,16500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-geforce-gtx-1650-ventus-xs-4g-oc,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/1650/techlandbd-MSI-GeForce-GTX-1650-VENTUS-XS-4G-OC-200x200w.png,1,1
MSI GeForce GTX 1650 GAMING X 4GB Graphics Card,18300 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/msi-gtx-1650-gaming-x-4gb-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/1650/techladbd-MSI-GeForce-GTX-1650-GAMING-X-4G-200x200w.png,1,1
SAPPHIRE RADEON VII 16GB HBM2 Graphics Card,71500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/sapphire-radeon-vii-16g-hbm2,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Sapphire/RX%20570/21291_01_Radeon7_16GB_3DP_HDMI_FBC-200x200w.jpg,1,1
