Product_Title,Price,Shop_Name,URL,Image_Url,Product_Code,Category_Id
GIGABYTE GTX 1660 TI OC 6GB GDDR6 GRAPHICS CARD #G ...,29500,RYANS,https://ryanscomputers.com/detail/gigabyte-gtx-1660-ti-oc-6gb-gddr6-graphics-card-gv-n166toc-6gd,https://ryanscomputers.com/storage/products/small/gigabyte-geforce-gtx-1060-windforce-oc-6gb-gddr5-11546401148.jpg,1,1
ASUS TUF GAMING X3 GEFORCE GTX 1660 OC EDITION 6GB ...,30000,RYANS,https://ryanscomputers.com/detail/asus-tuf-gaming-x3-geforce-gtx-1660-oc-edition-6gb-gddr5-graphics-card-tuf3-gtx1660-o6g-gaming,https://ryanscomputers.com/storage/products/small/asus-tuf-gaming-x3-geforce-gtx-1660-oc-edition-11571747784.jpg,1,1
ASUS ROG STRIX RADEON RX 590 8GB GDDR5 GRAPHICS CA ...,33000,RYANS,https://ryanscomputers.com/detail/asus-rog-strix-radeon-rx-590-8gb-gddr5-graphics-card-rog-strix-rx590-8g-gaming,https://ryanscomputers.com/storage/products/small/asus-rog-strix-radeon-rx-590-8gb-gddr5-graphics-11549276009.jpg,1,1
GIGABYTE GEFORCE RTX 2060 OC 6GB GDDR6 GRAPHICS CA ...,37000,RYANS,https://ryanscomputers.com/detail/gigabyte-geforce-rtx-2060-oc-6gb-gddr6-graphics-card-gv-n2060oc-6gd,https://ryanscomputers.com/storage/products/small/gigabyte-geforce-rtx-2060-oc-6gb-gddr6-graphics-11556431919.jpg,1,1
SAPPHIRE PULSE RADEON RX 5700 8G 8GB GDDR6 GRAPHIC ...,38000,RYANS,https://ryanscomputers.com/detail/sapphire-pulse-radeon-rx-5700-8g-8gb-gddr6-graphics-card-11294-01-20g,https://ryanscomputers.com/storage/products/small/sapphire-pulse-radeon-rx-5700-8g-8gb-gddr6-11576396036.jpg,1,1
MSI RADEON RX 5700 MECH OC 8GB GDDR6 GRAPHICS CARD,39000,RYANS,https://ryanscomputers.com/detail/msi-radeon-rx-5700-mech-oc-8gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-radeon-rx-5700-mech-oc-8gb-gddr6-graphics-11570537611.jpg,1,1
ZOTAC GAMING GEFORCE RTX 2060 SUPER MINI 8GB GDDR6 ...,42700,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-rtx-2060-super-mini-8gb-gddr6-graphics-card-zt-t20610e-10m,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-rtx-2060-super-mini-8gb-11563689398.png,1,1
ASUS TUF GAMING X3 RADEON RX 5700 OC EDITION 8GB G ...,43500,RYANS,https://ryanscomputers.com/detail/asus-tuf-gaming-x3-radeon-rx-5700-oc-edition-8gb-gddr6-graphics-card-tuf-3-rx5700-o8g-gaming,https://ryanscomputers.com/storage/products/small/asus-tuf-gaming-x3-radeon-rx-5700-oc-edition-8gb-11579066285.jpg,1,1
SAPPHIRE PULSE RADEON RX 5700 XT 8G 8GB GDDR6 GRAP ...,44800,RYANS,https://ryanscomputers.com/detail/sapphire-pulse-radeon-rx-5700-xt-8g-8gb-gddr6-graphics-card-11293-01-20g,https://ryanscomputers.com/storage/products/small/sapphire-pulse-radeon-rx-5700-xt-8g-8gb-gddr6-11576396594.jpg,1,1
ZOTAC GAMING GEFORCE RTX 2060 SUPER AMP 8GB GDDR6 ...,45000,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-rtx-2060-super-amp-8gb-gddr6-graphics-card-zt-t20610d-10p,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-rtx-2060-super-amp-8gb-gddr6-11563687571.png,1,1
